,img_name,labels
1971,A__d830e40b458cd2c14e437bb64c4b81b0.png,6
11900,ave-0540-0058.png,3
3601,B__8e06753cdee8a88529743153413b25f7.png,-1
14836,vwg-0745-0015.png,3
14671,vwg-0700-0011.png,3
817,A__56009a83ec14fcb1568c9902718a0c0f.png,2
8751,Ta01924.png,0
12803,vwg-0138-0003.png,3
14286,vwg-0636-0008.png,3
5556,C__6ded23be7ac928d901cd29c0a0b684b4.png,-1
2939,B__473a152b75b2a86d3c13ecc58a6eaedd.png,6
1371,A__95e3357c2a8fdf799bbf3786f14c0946.png,7
8012,Ta00052.png,0
1711,A__ba2f06ee7a73a569ac347a37e93a54bf.png,5
9942,ave-0199-0001.png,3
7209,D__3ed6ddd6eb7dff6a421914ece6eec9f5.png,2
4558,B__f30838565539922da1cf8deb18f10cae.png,-1
5632,C__77a91399d806e683fc81105391763e99.png,7
9547,ave-0118-0009.png,3
14014,vwg-0589-0026.png,3
12235,vwg-0008-0028.png,3
7233,D__436af993f9900afe5bb76e573942441d.png,1
15086,vwg-0788-0019.png,3
2093,A__e6b4218946b716645b61800dbba5b159.png,1
2309,A__fdd48c531b32e52c2ea74d10bad0a918.png,1
9583,ave-0125-0006.png,3
15841,vwg-1116-0012.png,3
5167,C__3be50676b9b27fe6b59fc7f9ce8fa08b.png,1
6288,C__c3e47e593d52429b40675c6fe5d4c67f.png,5
13066,vwg-0217-0002.png,3
4228,B__d2f1749d9e9b69228478d113e8fb76b5.png,6
2157,A__ee1513b464be2a1174ae27a677d8210d.png,6
4645,B__fb39721ff57b48260e40ca136a023a4e.png,1
7072,D__24a72c387e245c670186b3c9a683c976.png,2
10369,ave-0258-0021.png,3
6457,C__d6f3042b9361592ea5e6a3e381a7a998.png,2
10749,ave-0302-0011.png,3
4284,B__da57d37df75b750f5a4c54521de3133d.png,7
16311,vwg-1250-0006.png,3
11330,ave-0358-0003.png,3
747,A__4f25eebab1570512506bc3b605bce30a.png,6
4714,C__0385076b675b569154549ec70c5dcaee.png,2
12691,vwg-0099-0004.png,3
882,A__5dcfcc5ed4449dd51f3cd1730905d8f0.png,1
11834,ave-0527-0014.png,3
8824,Ta01993_6_8_17.png,0
848,A__59b8141825429fefa9b14ec7bf29deca.png,1
11103,ave-0334-0005.png,3
761,A__5062ffaca8b240a9d2b0ce8afa58b026.png,1
6544,C__e2c3642baf18556bf9446420a938abca.png,1
3791,B__a3ded0aa287aa4e9bc5012fe840d3d0a.png,4
8807,Ta01979.png,0
5929,C__9c3e143ef441eb9260c78a3b949ccf1d.png,2
16650,vwg-1281-0006.png,3
15332,vwg-0837-0017.png,3
10703,ave-0298-0009.png,3
5535,C__6bd6714b1e10853e350b94f04f9d3a77.png,7
3853,B__ab7860932ff1abc3720c4ddee096af35.png,-1
3581,B__8c1ca38371724aed518b3c38cdd47c6c.png,2
2907,B__4392c8bacfb35b65b728b4d1e09ab4c3.png,2
4135,B__cb79cdc0871a8cf393562d446e1d4ffd.png,1
11908,ave-0540-0066.png,3
6735,C__f4f3a28927dbccc29f3433bb739cd84b.png,7
2829,B__3bf2bfa7c3883487d00c63b835834de6.png,7
10461,ave-0267-0018.png,3
5949,C__9e71507fc85c4b33822e20a166cdf899.png,6
14263,vwg-0620-0006.png,3
12564,vwg-0069-0013.png,3
9539,ave-0117-0020.png,3
9775,ave-0154-0015.png,3
2053,A__e13e9cf802c7aaa7251b635df178b9fa.png,7
12207,vwg-0006-0006.png,3
4320,B__dd53c228b39204af643f6a4c37657fbd.png,2
7660,D__8b7800fc6b21e4eb53392d4efe6e65d2.png,7
5029,C__28f90448e96bff47080d3f2937c87d9b.png,6
1401,A__992923a1be587f7bcfeb4c4cda2e179a.png,1
10258,ave-0249-0005.png,3
2351,B__030e10e1bc30191e9eb427b5ba88d1f9.png,-1
680,A__482c21821f7a99cc05f53d8af2cd995b.png,7
15993,vwg-1224-0003.png,3
7744,D__96aad8321ea2a7245f8e1912a229c9d5.png,-1
5303,C__4d53d5193fe4d1b7d13ef3c2a0f654c4.png,1
923,A__61e59e72a78afb2c5ff85f3254fa2971.png,7
8946,Ta02170_6_8_17.png,0
13390,vwg-0382-0009.png,3
552,A__37f8597cea982814b24c4a50e316cd0b.png,6
4461,B__eb1fd18b82c0cbdde1adc292b8dc1124.png,7
12577,vwg-0072-0016.png,3
1941,A__d5158ab9e5f61ebc478659c110b6233d.png,7
15946,vwg-1221-0009.png,3
4223,B__d28c92152e9986c0fb498b6b2442b268.png,2
9663,ave-0134-0019.png,3
9530,ave-0117-0008.png,3
3446,B__7ed2cec473de09cbb4ee15bd446e5716.png,6
14650,vwg-0698-0019.png,3
6810,C__fbd7ebfc2e1bf9ec50074b629bcdf4d7.png,1
3809,B__a6313404d2ef9527491ba7b2ef7cee98.png,-1
6535,C__e18d8cfc0ad967c0a6aa62d706434e24.png,1
2245,A__f7c41a19c26639e7d710abbd2bf518db.png,2
5631,C__7799e9434befcf5059cce6255bfb0ceb.png,7
4361,B__e0d4dd35f9ddb9c527421a49ed316268.png,6
775,A__5162e30576e18465136b5f4570585dd8.png,6
11028,ave-0326-0010.png,3
11945,ave-0542-0007.png,3
8935,Ta02156.png,0
514,A__3458c1746bbfca468920f1084321135e.png,6
2243,A__f73d7abaaccefe998715f297f6fe9537.png,7
8041,Ta00109.png,0
6792,C__fa77234cfdd121e941b0fde9ab828996.png,5
8591,Ta01603.png,0
12236,vwg-0009-0001.png,3
14421,vwg-0653-0003.png,3
11304,ave-0355-0014.png,3
8194,Ta00548.png,0
10716,ave-0300-0003.png,3
15887,vwg-1170-0019.png,3
13672,vwg-0495-0006.png,3
9743,ave-0151-0014.png,3
12823,vwg-0142-0002.png,3
5975,C__a21930f838dca32b89da6e552b13a0c5.png,7
15659,vwg-0920-0016.png,3
10423,ave-0264-0019.png,3
7016,D__1bb08c8f23f9308642cc840b0092733c.png,2
16415,vwg-1259-0007.png,3
9654,ave-0132-0018.png,3
16410,vwg-1259-0002.png,3
8834,Ta02005_6_8_17.png,0
2982,B__4c1b666ba4269908a922a1a8859947a0.png,6
3672,B__95b2ad862ade1509c2aedb0579b3c2f1.png,6
15145,vwg-0796-0016.png,3
16315,vwg-1251-0004.png,3
13549,vwg-0439-0012.png,3
5095,C__31d1250f9b03c3f9c31b6c9ca16d754a.png,7
5346,C__5418c491f8e7ddbac09a7ff9bcff800d.png,1
8725,Ta01883.png,0
6059,C__aa147a8c26605e83dc0588f92767bcb5.png,1
15359,vwg-0839-0010.png,3
7844,D__a6c8541fd27bfc067c2422f6f2e91b27.png,1
542,A__375fdd50a7b4136de5fadb87abdda495.png,6
14432,vwg-0653-0018.png,3
5693,C__7f933924025274ad74fff979f92fd9a9.png,-1
5384,C__5a10c5c28354d8c8d7e1658225542890.png,-1
14172,vwg-0608-0044.png,3
924,A__6208565ae1130b10089b4f4e68c96d6d.png,-1
776,A__5163dcb2c4a774944e7f81b433a6e46d.png,4
16817,vwg-1301-0004.png,3
6726,C__f402f5ffaafa31c8340a7d85e12fde59.png,1
2527,B__17d496d3d4899213d531ecee52f889de.png,7
556,A__38339320064960a768853c945b8fa4ed.png,2
1277,A__8b1b76813b75bc41dde36bcf9c2ae81c.png,7
17005,vwg-1324-0003.png,3
3780,B__a26b1e8988ce3a438e95b7d5e92ef8c2.png,7
12100,ave-0586-0014.png,3
475,A__2f49e14cd2469076149f3fb9b63fef6c.png,6
7379,D__5cce994253d98e69be75534cfc25c5d7.png,7
12829,vwg-0142-0010.png,3
5262,C__47c184a39b7cf2d8e60a7d92654205e1.png,-1
16570,vwg-1273-0016.png,3
15464,vwg-0854-0017.png,3
11935,ave-0540-0093.png,3
11063,ave-0329-0004.png,3
16039,vwg-1227-0006.png,3
16692,vwg-1285-0009.png,3
6247,C__bfd7bf4bbbe2606a4617b43f2c326e01.png,7
13043,vwg-0194-0006.png,3
14409,vwg-0652-0001.png,3
8779,Ta01954.png,0
7060,D__228c49065c4503a45f9f160f78017f8b.png,1
11289,ave-0353-0008.png,3
4476,B__ecbe71debc244adff68fbc5e26fbfad8.png,2
2041,A__dfdb0d42a672bb1cefad059cb82656d0.png,1
12150,ave-0596-0002.png,3
16900,vwg-1310-0005.png,3
4914,C__1b97436980a39fd2f9cebd2a6251fa8a.png,7
11161,ave-0340-0005.png,3
14511,vwg-0681-0023.png,3
2659,B__29e8feb8453c74db237108f040900961.png,7
4024,B__beda6a8ca6bb12a067c8193fb8888776.png,6
5019,C__27da3fd47d68dff20f5fa8d1066bbc2c.png,7
15065,vwg-0787-0026.png,3
13632,vwg-0466-0014.png,3
2079,A__e48eea16807d085fbc3621ae55e802ce.png,6
961,A__653f0bf48ef7318c4215ae834e8079a8.png,7
1605,A__ae839dc082b50a9c9af4804d145e68e6.png,5
2014,A__dd5caa8c4e23805d2a75a0f3dc158f12.png,7
7720,D__92efc3acc17d69f8f047f5f181328b59.png,7
14457,vwg-0659-0003.png,3
14170,vwg-0608-0041.png,3
2362,B__047047f4f5b8e4109d1dde8a8472dbc2.png,6
15082,vwg-0788-0008.png,3
11841,ave-0527-0021.png,3
5830,C__9121b489bc65e7bbf8b1f689c2ca82d5.png,-1
1253,A__890b69e3af4cfe62b34a4c2c3025238a.png,1
11798,ave-0525-0014.png,3
11210,ave-0343-0007.png,3
4034,B__bfca6f92201acfa5516d4a144a085323.png,7
4105,B__c857abdbd817a053153dff36d77e6faf.png,6
1717,A__bb1de8a7baea05653198a7627b420d73.png,7
10504,ave-0270-0012.png,3
12713,vwg-0114-0004.png,3
7937,D__b77859c0cb17c4229e496ff9fafa0295.png,6
6427,C__d2f913bba6915cec98a0126ac517cff1.png,1
517,A__349b0e12f4aee6edec1de2de6b66a540.png,4
452,A__2d02096215d59cebd6093634a662f8c1.png,2
1943,A__d56c56b5bb5c1471939da58f4bd93a4b.png,4
4202,B__d06ded2300a2e0faf33969606c851fec.png,7
14114,vwg-0597-0003.png,3
2921,B__458a847e322b20047a610807de70e3c0.png,7
15899,vwg-1199-0002.png,3
14227,vwg-0615-0037.png,3
12232,vwg-0008-0021.png,3
10037,ave-0210-0007.png,3
6896,D__06637b3f222903c52d05e2ff287386b4.png,7
12795,vwg-0137-0010.png,3
16564,vwg-1273-0010.png,3
9167,ave-0037-0014.png,3
7552,D__7b64ca657c9ecb1ccf68309ba902ceae.png,5
9578,ave-0122-0019.png,3
3448,B__7f1b6f220d9c05a9a3bd9b27aaaf93c0.png,6
13723,vwg-0509-0026.png,3
5618,C__75950155543226220062b65d19eab0e7.png,-1
7804,D__a0aada0d67ab3632e169c83be414c5a2.png,1
4964,C__2116a75d0590bbf55c0ccc9f41068fd2.png,5
3025,B__50a60057acccab656dd1aa1d4ee37f2f.png,1
5751,C__85d8e9d86d4a63052f61dbda8cefc5ae.png,6
13314,vwg-0328-0008.png,3
16712,vwg-1287-0011.png,3
10334,ave-0256-0014.png,3
4132,B__cb517511a707e365ee1090c19c8267a4.png,6
1299,A__8d0e8e22285055e9a642d3c5ead0fde2.png,7
5044,C__2b2ba0e402ea7b327bd10562ce52d0ca.png,7
13346,vwg-0360-0019.png,3
2054,A__e1b7a3ae4109cfa30d2cb461877f6fc5.png,7
8555,Ta01533.png,0
15471,vwg-0855-0007.png,3
3661,B__94b2cbfab0fa834ddc16f38c8d5c3efc.png,1
3619,B__8ff5edb2b09e38a13baca178b4757cf7.png,6
7747,D__97670272f38b11f58adc0f3a3a98b62d.png,6
12995,vwg-0179-0001.png,3
8433,Ta01295.png,0
16855,vwg-1305-0008.png,3
12906,vwg-0153-0004.png,3
15113,vwg-0793-0008.png,3
146,A__0e0c35c7b119b1da6ec8283cc289f604.png,7
5174,C__3cb4441b47d925cfe8eefe44f3be7bf0.png,6
15835,vwg-1115-0002.png,3
7289,D__4cf317414968a6806e06553bb66ddcbe.png,2
13865,vwg-0575-0025.png,3
7533,D__78095bbfecff0d061ba37724c825b26e.png,6
12156,ave-0596-0008.png,3
16328,vwg-1252-0014.png,3
14438,vwg-0654-0004.png,3
11569,ave-0466-0018.png,3
3504,B__84207ba37298b3102b053b13dab9b16d.png,-1
3167,B__601ec745aa23267493efd4f07e3a3116.png,7
3067,B__561d82e2b8dd70fa01bb82bf2e961a69.png,-1
7889,D__ae87bc928bf710b1ccf625e58499c6e5.png,1
7065,D__23d2784ebbfc73277f6152b67ac24c26.png,1
2475,B__1188c25a8e8dd61915e94e46eca4a9b8.png,1
11295,ave-0355-0004.png,3
4802,C__0e8a9626b8b88b50bc126bbbd3d4f891.png,7
16705,vwg-1287-0003.png,3
13794,vwg-0546-0028.png,3
7595,D__81eb132d3045fab7ba151bffcf37d92b.png,4
8897,Ta02081.png,0
2668,B__2adaad4ecbaed2d24ae21903213c959c.png,1
12055,ave-0554-0029.png,3
12899,vwg-0152-0011.png,3
6472,C__d9a209540d8eeaab13de725e0915d357.png,2
16759,vwg-1292-0004.png,3
10182,ave-0237-0014.png,3
3951,B__b793eca49926965e855172b43f8537b6.png,5
16551,vwg-1272-0011.png,3
9834,ave-0179-0015.png,3
10604,ave-0290-0012.png,3
10768,ave-0303-0010.png,3
15495,vwg-0857-0022.png,3
15455,vwg-0853-0007.png,3
6205,C__bb11e75d9b3d10eba43a6e67cc124f89.png,6
4342,B__df6ac257bdfcdd701e88eb52a1507aa9.png,4
4353,B__e0376952c5cb2f1e154ed39824721adc.png,2
6601,C__e7ed5727ca3e4edbe8f9bc06fc9484c6.png,1
336,A__224cfd8fa8e60dbdf8a0388327749830.png,1
14198,vwg-0615-0003.png,3
8423,Ta01277.png,0
6550,C__e347f04d2350439e70bae5d4543ed89b.png,4
17033,vwg-1328-0008.png,3
3164,B__5fecd53044d47bfc99fe4f7e990a22bb.png,1
8559,Ta01539.png,0
10217,ave-0246-0017.png,3
11337,ave-0358-0010.png,3
13464,vwg-0417-0003.png,3
11979,ave-0543-0021.png,3
11662,ave-0506-0009.png,3
10696,ave-0297-0011.png,3
4417,B__e63adf8a6ec39253267976e9fae8a8aa.png,6
14782,vwg-0714-0047.png,3
12229,vwg-0008-0018.png,3
7611,D__83f0e1a6eb85f3ebb2ba06e547f90b5a.png,7
9661,ave-0134-0017.png,3
5138,C__37e1a36a98708b20bb99286eb42953b6.png,6
6997,D__18f1d8658477897bbc558c0d14b96664.png,1
635,A__42dfec361a06c3a52a0138f2c7c5caee.png,7
11225,ave-0345-0004.png,3
3474,B__814d1134417c14981d981d7b0a599be4.png,2
13178,vwg-0279-0001.png,3
11298,ave-0355-0008.png,3
8796,Ta01967_6_8_17.png,0
2871,B__3fe08de76d5b2c1628706ab2b1976ddf.png,6
4729,C__04c900c897c7ed2a4cfbed6e3864caf7.png,1
16452,vwg-1262-0008.png,3
14332,vwg-0641-0016.png,3
6776,C__f90f08069a5523831497d35983d71044.png,7
5211,C__420ae418048d74546fce2e6df35ba55b.png,6
15446,vwg-0852-0008.png,3
2084,A__e4c19f2b14c213b422f38710c697318b.png,6
2685,B__2cddb70aa942b82fd8ce21265bfe89c9.png,2
15989,vwg-1223-0012.png,3
4589,B__f574b72c9841f67e850a34e7d63ff157.png,6
15288,vwg-0830-0004.png,3
6766,C__f835118924563d3a262d914d31477d2d.png,2
17124,vwg-1345-0003.png,3
8533,Ta01491.png,0
12716,vwg-0114-0008.png,3
12257,vwg-0015-0002.png,3
1396,A__98d514d6a3ce56ffd5f7a01553ab1bd3.png,5
8024,Ta00077.png,0
95,A__088a73e47f1591c611a6605ce036644b.png,7
10396,ave-0262-0009.png,3
3510,B__84aa4c1d45f5b471ba42fa86bf74e5c5.png,7
5561,C__6e97099546fc2fb643b74cd58c4c8ba1.png,1
886,A__5e27ddb9cbd864c2e46c95f44fff2c83.png,5
5299,C__4c71fd5b9ee0b08ff8928282e43e7027.png,5
15228,vwg-0805-0008.png,3
2905,B__434a8b9c8cc018bfaf481acfdaac8a3c.png,5
294,A__1ef4386bf86a8131a9a813512c615438.png,1
2790,B__38be3cc22ebafbb57391a90a05fe2811.png,7
4274,B__d93d9ee018adf0c22c78b7cdc615c1f2.png,2
2856,B__3df962fcd354505c135676a1a63da0d9.png,2
10998,ave-0325-0008.png,3
16322,vwg-1252-0007.png,3
13531,vwg-0436-0003.png,3
3714,B__9a16f1d4ec1e182517d4ced075be3520.png,7
843,A__5919aef595aa92b1c280d5d230e32819.png,6
9807,ave-0161-0023.png,3
14327,vwg-0641-0011.png,3
8045,Ta00115.png,0
16572,vwg-1274-0003.png,3
16307,vwg-1249-0005.png,3
661,A__4631587ff6283cbfc5a510e39848c1f0.png,7
10605,ave-0290-0014.png,3
11790,ave-0525-0006.png,3
1071,A__73bdb5cba0b2cd49f99d89e312940fe6.png,6
6764,C__f81335699c399390c4922ac1dec8dd41.png,1
13617,vwg-0462-0005.png,3
10737,ave-0301-0013.png,3
11862,ave-0540-0020.png,3
13609,vwg-0458-0009.png,3
11002,ave-0325-0012.png,3
12942,vwg-0160-0005.png,3
17090,vwg-1339-0011.png,3
14571,vwg-0686-0003.png,3
10507,ave-0270-0018.png,3
13823,vwg-0554-0009.png,3
10935,ave-0319-0009.png,3
15737,vwg-0965-0011.png,3
13708,vwg-0509-0003.png,3
9225,ave-0047-0003.png,3
8952,Ta02174_6_8_17.png,0
6342,C__c947703dca5c8ace6b2384d6c44235fb.png,7
14490,vwg-0680-0023.png,3
538,A__369caff7f540f607c5f30b63e78cd03d.png,7
7479,D__6e8accdc18b790983efe24a61d93cc6d.png,7
3677,B__967a51593c5dafa1cf784049b53234ba.png,1
2159,A__ee2d6ce6852e820af291826f410925c1.png,1
7299,D__4d9dd5e1da94d2ee174c4177a2616cd9.png,4
11254,ave-0346-0028.png,3
5349,C__54b4e8e62466bd18ca7e7dfc68b41647.png,1
9790,ave-0157-0009.png,3
4973,C__22441b60524957f7a2a527eb03ca1ff0.png,-1
16811,vwg-1300-0008.png,3
13755,vwg-0519-0003.png,3
2962,B__49f4d46cc51aef7ec8660844d33ad1b2.png,6
8538,Ta01499.png,0
2119,A__e9f0c269ea5b26d1c74aac4498182760.png,7
13254,vwg-0301-0003.png,3
4031,B__bf9cddc1c2b8a593a1e250c9917f4e0d.png,6
12558,vwg-0069-0002.png,3
4919,C__1c327d4afb89d1f5e7f4fdfc834982f0.png,1
4432,B__e79eabb72f12641b4cb58f2790574aea.png,5
45,A__0340150cf51c67b92614d3b4be6bccc0.png,-1
10909,ave-0317-0010.png,3
13059,vwg-0215-0004.png,3
10791,ave-0306-0004.png,3
2447,B__0e629eff0f833210f275c39229be30ca.png,1
12983,vwg-0178-0001.png,3
11418,ave-0362-0005.png,3
16346,vwg-1254-0003.png,3
7781,D__9d90d637f9a2463d8b53464411d99a0b.png,7
14387,vwg-0649-0017.png,3
12501,vwg-0051-0001.png,3
2544,B__19c6ca4480f4c9f57093781a5435bc84.png,6
2219,A__f51033e7b870b5b717a7f1ad9292bb57.png,2
12655,vwg-0092-0015.png,3
13568,vwg-0442-0028.png,3
7647,D__89170163fc9189781d9b1a040a1043a3.png,7
17062,vwg-1334-0010.png,3
9555,ave-0118-0017.png,3
14912,vwg-0774-0021.png,3
6412,C__d14c7a35dd079a5c5d3de31f52063605.png,2
6991,D__18399ab6066723e7001540b6f6c03f5e.png,7
5333,C__52a6e5bcf80bcb21783205e415841412.png,7
3080,B__57206c26c0154b22929736bb1dfbb304.png,7
5853,C__93b80533929a0ef3aa88e173e4a95113.png,1
11789,ave-0525-0005.png,3
5754,C__864092216f007263cb26e28fdac399e8.png,1
3028,B__50e70b01fa03cd6ffb9bff8a0b1a6e67.png,1
14415,vwg-0652-0008.png,3
10106,ave-0225-0005.png,3
9370,ave-0072-0003.png,3
12540,vwg-0055-0017.png,3
15784,vwg-0970-0013.png,3
13144,vwg-0259-0006.png,3
10115,ave-0225-0015.png,3
8931,Ta02153.png,0
4207,B__d128df404cf2a388eea58532f64a19a9.png,1
7513,D__738234b17bc3b3a8eca910f76a9697a5.png,1
2334,B__01221cd93df758b7f2a0edbc297294f2.png,7
12124,ave-0588-0018.png,3
1795,A__c446335aa813a28639b575c5cfd44aaf.png,6
52,A__03cf1f2bd2af50f7bdba32867263c8ef.png,7
14822,vwg-0744-0008.png,3
10833,ave-0310-0005.png,3
966,A__65c599b875a348ab68d4b69dd4c3a55e.png,1
16502,vwg-1267-0003.png,3
10828,ave-0309-0010.png,3
15623,vwg-0903-0017.png,3
88,A__07b35d1e20083babfc669eb085ef11d3.png,7
16212,vwg-1240-0006.png,3
8970,Ta02200_6_8_17.png,0
4896,C__198f76555952d631b0dbe645bd1b23f4.png,7
9646,ave-0131-0010.png,3
11629,ave-0502-0016.png,3
9681,ave-0139-0008.png,3
3209,B__63a6bbdd6c1df51a4c508b3aed646f30.png,7
12410,vwg-0035-0020.png,3
3011,B__4f7bac2621d42d1c0c29585f044f4310.png,7
2161,A__ee6af521863d1ab0b2f2b0aba00f6f30.png,1
7590,D__80b7c2afd4c41e102bde086c54595b22.png,6
8463,Ta01358.png,0
14580,vwg-0686-0013.png,3
7951,D__ba198e03ac78c07dc3f14018f13d3319.png,5
10375,ave-0259-0008.png,3
13205,vwg-0286-0003.png,3
12088,ave-0586-0002.png,3
5338,C__5328d4792c94723879d86bbfb6ad4cd3.png,7
1073,A__73ce9d88cc3a787ca1134aa58fbd1682.png,7
10683,ave-0296-0010.png,3
3005,B__4f4544051cb1471736a8c583d7a70368.png,1
7126,D__2f5bcab49b8df151afd9964e8296bb76.png,7
12631,vwg-0088-0014.png,3
6627,C__eb5d0e48007630eaeea000274322376a.png,2
728,A__4d9bc53e5d61e3e1006ea6f27cee6beb.png,5
8211,Ta00627.png,0
11784,ave-0523-0021.png,3
9630,ave-0130-0006.png,3
11542,ave-0464-0012.png,3
549,A__37d30f505c69ea52fde0c59195d7660e.png,-1
16863,vwg-1306-0007.png,3
7740,D__964e16404f22068ff4540b92ed97fbb4.png,7
13277,vwg-0305-0003.png,3
2484,B__1284bed899c608742e23bda75c4d8a9b.png,7
5499,C__6569f232d3ce9c64ac74561f9bd6ce1f.png,7
15421,vwg-0847-0018.png,3
4145,B__cbffab1f74566749a0f4353000f865f0.png,1
4038,B__c00ce2f537a4d8d4e2b9a287c5271000.png,7
15673,vwg-0926-0010.png,3
12065,ave-0554-0039.png,3
14534,vwg-0682-0024.png,3
15647,vwg-0911-0006.png,3
4857,C__13a177e2be9551d0130e0eef81f91a04.png,2
7115,D__2d581a02ba18198be2185db20b5a14b7.png,7
10571,ave-0284-0017.png,3
8580,Ta01583.png,0
14150,vwg-0608-0020.png,3
8983,Ta02210.png,0
17058,vwg-1334-0006.png,3
8749,Ta01920.png,0
5343,C__53e26369e598f564645c5dfa49c5a7af.png,7
7310,D__4ebac75a29129d987fafe916cd37e919.png,7
11797,ave-0525-0013.png,3
10248,ave-0248-0015.png,3
11547,ave-0464-0018.png,3
11876,ave-0540-0034.png,3
12504,vwg-0052-0002.png,3
13929,vwg-0586-0013.png,3
11897,ave-0540-0055.png,3
13396,vwg-0395-0014.png,3
148,A__0e2f9ff6128fe4a132f84190b99b646d.png,4
17142,vwg-1349-0007.png,3
457,A__2db143a800891814550b28de3c781d1f.png,6
10050,ave-0212-0010.png,3
16193,vwg-1238-0006.png,3
15366,vwg-0840-0003.png,3
6251,C__c014710a4b9903a52a0a5813b0a977b6.png,-1
16014,vwg-1225-0009.png,3
9773,ave-0154-0013.png,3
8202,Ta00599.png,0
7248,D__45869076c61f872cf9947fc68649f78b.png,6
4745,C__072310cb31ae08256b612d1aa11da70d.png,5
14978,vwg-0779-0027.png,3
16609,vwg-1276-0011.png,3
9962,ave-0202-0001.png,3
11402,ave-0361-0008.png,3
3453,B__7f9581975e2b358b8fb0ea5e5929bdbb.png,-1
2476,B__11af96b7c9739b5bfd1230b95f6da899.png,7
9923,ave-0195-0002.png,3
5021,C__283a9380d0e73b180009c4cbfe6523a9.png,7
9860,ave-0186-0017.png,3
6157,C__b4f3a2c820477e43671368933c860725.png,7
6565,C__e52cd76c8d6f2ff284988ab1a413dac2.png,7
10120,ave-0228-0006.png,3
6390,C__ce6d2aef57484987315450604c602226.png,7
9484,ave-0109-0020.png,3
5500,C__6594f6e8d2136fd7d36f0726419887d3.png,2
727,A__4d509e921982d4c39a47ed88c6e9ac5f.png,7
7448,D__69bb7987f67c7f934e72ba363eda3cc5.png,7
1020,A__6d683216b070c36aa3481fa9029f805b.png,7
12595,vwg-0075-0004.png,3
13319,vwg-0328-0014.png,3
9291,ave-0058-0006.png,3
12543,vwg-0055-0022.png,3
5387,C__5a4a2c3ff17c45fbbe22fe2621c1bd65.png,7
10135,ave-0230-0014.png,3
9839,ave-0181-0006.png,3
8164,Ta00476.png,0
9241,ave-0048-0036.png,3
5394,C__5ac75b7249e9130bd5361beb5f7a7e4b.png,1
14339,vwg-0641-0023.png,3
5157,C__3a9b75358f52ab1f2d6f5fe453c81ab8.png,7
1116,A__786d96575b198fb5d12e71cd080c239d.png,7
1133,A__7a39f0d84ec4960fe90fc7a2ae69982a.png,7
11065,ave-0329-0006.png,3
17,A__0119595f907184c2a476ed0ad4a5e69e.png,6
8249,Ta00754.png,0
2667,B__2aae579865e73ce1ead410fc06bc2a22.png,7
9502,ave-0110-0019.png,3
13799,vwg-0546-0033.png,3
14956,vwg-0778-0016.png,3
3674,B__95e42cb65f84a4b067e176d658b244d8.png,-1
7130,D__304ebab6b1568230aa83a12e7963a7b6.png,7
8640,Ta01713.png,0
13276,vwg-0305-0002.png,3
10919,ave-0317-0020.png,3
15181,vwg-0800-0003.png,3
11767,ave-0523-0003.png,3
9692,ave-0140-0012.png,3
3380,B__778af983e169f6da40479847b64281e7.png,2
13756,vwg-0519-0004.png,3
429,A__2b25bcc2666d11ab41a6a4b5b1610f43.png,7
5824,C__9065624d60a9fbac2c36f0d174ec16f6.png,7
14401,vwg-0651-0011.png,3
12128,ave-0592-0002.png,3
4822,C__10c0a6a905309b3f1d5290fcd3c8ba52.png,7
4744,C__07204146162a41b3379000369266bd3f.png,1
11060,ave-0328-0011.png,3
2688,B__2d4ef9dfde127e76596cd70bb8f3b035.png,1
310,A__1fed6d4336ff43eea632fcf55ed35510.png,7
3744,B__9e7f2f2a77d5664d43453774d1b6d2c1.png,7
12135,ave-0593-0007.png,3
5214,C__427a0b936390887e1e0cd698094881f1.png,7
4020,B__bec280e2831bb165ffc23cd92cb88903.png,5
16696,vwg-1285-0014.png,3
2134,A__eb90ee6889e52a863f56a3540f0287ef.png,2
9850,ave-0184-0017.png,3
6608,C__e8f86376e99cc51f4779f962df979977.png,2
16048,vwg-1228-0002.png,3
11072,ave-0331-0003.png,3
11733,ave-0516-0007.png,3
13876,vwg-0583-0018.png,3
11066,ave-0329-0007.png,3
7355,D__57bec8d8d8b45a5a63a1e6bb107f3ba8.png,-1
9796,ave-0157-0018.png,3
14716,vwg-0709-0022.png,3
4216,B__d20a40d3a40b39818d26feba6b37db8e.png,1
13104,vwg-0229-0006.png,3
3737,B__9dc3b027e9948593e3dcfaea462e60c9.png,7
8662,Ta01760.png,0
15795,vwg-0972-0009.png,3
16841,vwg-1304-0008.png,3
5036,C__2a5b45d980e315c0cda5ea00154621e9.png,4
12277,vwg-0019-0007.png,3
707,A__4a6cc4bfdb02b7d2ab055e74449decbc.png,7
12060,ave-0554-0034.png,3
13086,vwg-0223-0001.png,3
1990,A__daf7e7dd289554e8c75122f234ca52ed.png,7
10789,ave-0306-0002.png,3
7644,D__88ceb4b798d5b0853f29e41191844070.png,1
2311,A__fe794502dd376191a2d24e269110e199.png,6
3544,B__8838db9e0a26f6ac7c8bbf8e277d939e.png,-1
9746,ave-0152-0004.png,3
6057,C__a9e1f10ee5be1a44fab1638b359bfe97.png,2
4945,C__1eaddc6080b1f32ec5bc821e17641c24.png,1
14694,vwg-0708-0018.png,3
14991,vwg-0780-0019.png,3
